Unnamed: 0,JSON-index,JSON-ID,chan_name,event_time,pass_step1,pass_step2
2899,2899,20289,A'1- SNR 0dB - #4,8.860352,False,False
2900,2900,20293,A'1- SNR 0dB - #4,20.087891,False,False
2901,2901,20295,A'1- SNR 0dB - #4,25.865723,False,False
2902,2902,20297,A'1- SNR 0dB - #4,30.996582,False,False
2903,2903,20302,A'1- SNR 0dB - #4,44.789063,False,False
2904,2904,20329,A'1- SNR 0dB - #5,3.76709,False,False
2905,2905,20333,A'1- SNR 0dB - #5,15.838867,False,False
2906,2906,20337,A'1- SNR 0dB - #5,25.898926,False,False
2907,2907,20341,A'1- SNR 0dB - #5,37.047852,False,False
2908,2908,20349,A'1- SNR 0dB - #5,59.742676,False,False
2909,2909,20356,A'1- SNR 0dB - #5,80.512695,False,False
2910,2910,20373,A'1- SNR 0dB - #6,8.927734,False,False
2911,2911,20378,A'1- SNR 0dB - #6,23.905273,False,False
2912,2912,20379,A'1- SNR 0dB - #6,26.831543,False,False
2913,2913,20381,A'1- SNR 0dB - #6,32.464355,False,False
2914,2914,20400,A'1- SNR 0dB - #6,87.702148,False,False
2915,2915,20401,A'1- SNR 0dB - #6,90.408691,False,False
2916,2916,20423,A'1- SNR 0dB - #7,32.769043,False,False
2917,2917,20434,A'1- SNR 0dB - #7,61.836426,False,False
2918,2918,20442,A'1- SNR 0dB - #7,84.883789,False,False
2919,2919,20443,A'1- SNR 0dB - #7,87.708984,False,False
2920,2920,20444,A'1- SNR 0dB - #7,91.203125,False,False
2921,2921,20453,A'1- SNR 0dB - #7,119.0,False,True
2922,2922,20458,A'1- SNR 0dB - #8,12.728027,False,False
2923,2923,20461,A'1- SNR 0dB - #8,21.95752,False,False
2924,2924,20475,A'1- SNR 0dB - #8,61.762207,False,False
2925,2925,20476,A'1- SNR 0dB - #8,65.135742,False,True
2926,2926,20477,A'1- SNR 0dB - #8,67.77832,False,False
2927,2927,20492,A'1- SNR 0dB - #8,110.794922,False,False
2928,2928,20497,A'1- SNR 0dB - #9,3.412598,False,False
2929,2929,20501,A'1- SNR 0dB - #9,15.089844,False,False
2930,2930,20515,A'1- SNR 0dB - #9,54.70459,False,False
2931,2931,20531,A'1- SNR 0dB - #9,100.963867,False,False
2932,2932,20533,A'1- SNR 0dB - #9,106.845215,True,False
2933,2933,20536,A'1- SNR 0dB - #9,116.270996,False,False
2934,2934,20541,A'1- SNR 0dB - #10,8.766113,False,False
2935,2935,20548,A'1- SNR 0dB - #10,28.01709,False,False
2936,2936,20550,A'1- SNR 0dB - #10,33.927734,True,True
2937,2937,20551,A'1- SNR 0dB - #10,36.290527,False,False
2938,2938,20555,A'1- SNR 0dB - #10,48.869141,False,False
2939,2939,20574,A'1- SNR 0dB - #10,103.265625,False,False
2940,2940,20587,A'1- SNR 0dB - #11,20.067383,False,False
2941,2941,20595,A'1- SNR 0dB - #11,43.193848,False,False
2942,2942,20603,A'1- SNR 0dB - #11,66.180664,False,False
2943,2943,20609,A'1- SNR 0dB - #11,84.123535,False,False
2944,2944,20616,A'1- SNR 0dB - #11,103.331543,False,False
2945,2945,20620,A'1- SNR 0dB - #11,115.777832,False,False
2946,2946,20622,A'1- SNR 0dB - #12,1.0,False,False
2947,2947,20625,A'1- SNR 0dB - #12,7.73291,False,False
2948,2948,20633,A'1- SNR 0dB - #12,30.972656,False,False
2949,2949,20645,A'1- SNR 0dB - #12,67.638672,False,False
2950,2950,20652,A'1- SNR 0dB - #12,87.319336,False,False
2951,2951,20662,A'1- SNR 0dB - #12,116.289063,False,False
2952,2952,20664,A'1- SNR 0dB - #13,1.0,False,False
2953,2953,20671,A'1- SNR 0dB - #13,19.608887,False,False
2954,2954,20695,A'1- SNR 0dB - #13,90.765137,False,False
2955,2955,20701,A'1- SNR 0dB - #13,107.46875,False,False
2956,2956,20704,A'1- SNR 0dB - #13,115.961426,False,False
2957,2957,20705,A'1- SNR 0dB - #13,119.0,False,False
2958,2958,20716,A'1- SNR 0dB - #14,29.369629,False,False
2959,2959,20722,A'1- SNR 0dB - #14,45.689453,False,False
2960,2960,20727,A'1- SNR 0dB - #14,60.283203,False,False
2961,2961,20730,A'1- SNR 0dB - #14,68.870605,False,False
2962,2962,20733,A'1- SNR 0dB - #14,77.0,False,False
2963,2963,20743,A'1- SNR 0dB - #14,106.109375,False,False
2964,2964,20755,A'1- SNR 0dB - #15,23.450684,False,False
2965,2965,20761,A'1- SNR 0dB - #15,39.534668,False,False
2966,2966,20765,A'1- SNR 0dB - #15,51.046875,False,False
2967,2967,20769,A'1- SNR 0dB - #15,63.337402,False,False
2968,2968,20776,A'1- SNR 0dB - #15,83.231445,False,False
2969,2969,20781,A'1- SNR 0dB - #15,96.206055,False,False
2970,2970,20795,A'1- SNR 0dB - #16,14.960449,False,False
2971,2971,20811,A'1- SNR 0dB - #16,58.446777,False,False
2972,2972,20816,A'1- SNR 0dB - #16,74.372559,False,False
2973,2973,20820,A'1- SNR 0dB - #16,85.545898,False,False
2974,2974,20821,A'1- SNR 0dB - #16,88.425781,False,False
2975,2975,20822,A'1- SNR 0dB - #16,90.752441,False,False
2976,2976,20842,A'1- SNR 0dB - #17,30.881348,False,False
2977,2977,20845,A'1- SNR 0dB - #17,39.518066,False,True
2978,2978,20849,A'1- SNR 0dB - #17,52.138672,False,False
2979,2979,20852,A'1- SNR 0dB - #17,60.215332,False,False
2980,2980,20863,A'1- SNR 0dB - #17,92.617188,False,False
2981,2981,20866,A'1- SNR 0dB - #17,100.640625,False,False
2982,2982,20874,A'1- SNR 0dB - #18,1.0,False,False
2983,2983,20876,A'1- SNR 0dB - #18,6.987793,False,False
2984,2984,20897,A'1- SNR 0dB - #18,65.375,False,False
2985,2985,20902,A'1- SNR 0dB - #18,79.733398,False,False
2986,2986,20910,A'1- SNR 0dB - #18,104.156738,False,False
2987,2987,20911,A'1- SNR 0dB - #18,106.530762,False,False
2988,2988,20940,A'1- SNR 0dB - #19,69.739258,False,False
2989,2989,20944,A'1- SNR 0dB - #19,82.653809,True,True
2990,2990,20946,A'1- SNR 0dB - #19,88.364258,False,False
2991,2991,20953,A'1- SNR 0dB - #19,107.973145,False,False
2992,2992,20955,A'1- SNR 0dB - #19,113.622559,False,False
2993,2993,20957,A'1- SNR 0dB - #19,119.0,False,False
2994,2994,20961,A'1- SNR 0dB - #20,9.975098,False,False
2995,2995,20962,A'1- SNR 0dB - #20,12.871582,False,False
2996,2996,20971,A'1- SNR 0dB - #20,39.381836,False,False
2997,2997,20972,A'1- SNR 0dB - #20,42.652832,False,False
2998,2998,20976,A'1- SNR 0dB - #20,53.239258,False,False
2999,2999,20989,A'1- SNR 0dB - #20,90.428711,False,False
3000,3000,21000,A'1- SNR 0dB - #21,1.0,False,False
3001,3001,21004,A'1- SNR 0dB - #21,11.581055,False,False
3002,3002,21024,A'1- SNR 0dB - #21,70.633789,False,False
3003,3003,21028,A'1- SNR 0dB - #21,81.73877,False,False
3004,3004,21036,A'1- SNR 0dB - #21,105.193848,False,False
3005,3005,21038,A'1- SNR 0dB - #21,110.500488,False,False
3006,3006,21047,A'1- SNR 0dB - #22,16.299805,False,False
3007,3007,21050,A'1- SNR 0dB - #22,25.135254,False,False
3008,3008,21054,A'1- SNR 0dB - #22,36.598145,False,True
3009,3009,21067,A'1- SNR 0dB - #22,72.845215,False,False
3010,3010,21072,A'1- SNR 0dB - #22,87.169922,False,False
3011,3011,21080,A'1- SNR 0dB - #22,109.67041,False,False
3012,3012,21086,A'1- SNR 0dB - #23,6.927734,False,False
3013,3013,21087,A'1- SNR 0dB - #23,9.297363,False,False
3014,3014,21088,A'1- SNR 0dB - #23,11.974121,False,False
3015,3015,21103,A'1- SNR 0dB - #23,56.050293,False,False
3016,3016,21119,A'1- SNR 0dB - #23,102.120117,False,False
3017,3017,21125,A'1- SNR 0dB - #23,119.0,False,False
3018,3018,21141,A'1- SNR 0dB - #24,45.07666,False,False
3019,3019,21152,A'1- SNR 0dB - #24,75.99707,False,False
3020,3020,21154,A'1- SNR 0dB - #24,82.57666,False,False
3021,3021,21158,A'1- SNR 0dB - #24,94.129395,False,False
3022,3022,21159,A'1- SNR 0dB - #24,96.79834,False,False
3023,3023,21167,A'1- SNR 0dB - #24,119.0,False,False
3024,3024,21169,A'1- SNR 0dB - #25,3.321777,False,True
3025,3025,21170,A'1- SNR 0dB - #25,5.891113,False,False
3026,3026,21180,A'1- SNR 0dB - #25,36.161621,False,False
3027,3027,21185,A'1- SNR 0dB - #25,50.086914,False,False
3028,3028,21198,A'1- SNR 0dB - #25,88.188965,False,False
3029,3029,21209,A'1- SNR 0dB - #25,119.0,False,False
3030,3030,21212,A'1- SNR 0dB - #26,7.993164,False,False
3031,3031,21217,A'1- SNR 0dB - #26,23.15918,False,False
3032,3032,21223,A'1- SNR 0dB - #26,40.458984,False,False
3033,3033,21235,A'1- SNR 0dB - #26,75.664551,False,False
3034,3034,21239,A'1- SNR 0dB - #26,87.34082,False,False
3035,3035,21247,A'1- SNR 0dB - #26,108.280273,False,True
3036,3036,21262,A'1- SNR 0dB - #27,27.383301,False,False
3037,3037,21267,A'1- SNR 0dB - #27,42.32959,False,False
3038,3038,21272,A'1- SNR 0dB - #27,58.935059,False,False
3039,3039,21274,A'1- SNR 0dB - #27,64.544922,False,False
3040,3040,21276,A'1- SNR 0dB - #27,70.311035,False,False
3041,3041,21280,A'1- SNR 0dB - #27,82.254883,False,False
3042,3042,21294,A'1- SNR 0dB - #28,1.0,False,False
3043,3043,21301,A'1- SNR 0dB - #28,19.804688,False,False
3044,3044,21302,A'1- SNR 0dB - #28,23.283203,False,False
3045,3045,21308,A'1- SNR 0dB - #28,41.162598,False,False
3046,3046,21315,A'1- SNR 0dB - #28,58.955566,False,False
3047,3047,21328,A'1- SNR 0dB - #28,97.410645,False,False
3048,3048,21339,A'1- SNR 0dB - #29,9.791504,False,True
3049,3049,21341,A'1- SNR 0dB - #29,15.356445,False,False
3050,3050,21354,A'1- SNR 0dB - #29,51.711426,False,False
3051,3051,21365,A'1- SNR 0dB - #29,85.806641,False,True
3052,3052,21367,A'1- SNR 0dB - #29,91.524414,False,False
3053,3053,21376,A'1- SNR 0dB - #29,115.450195,False,False
3054,3054,21382,A'1- SNR 0dB - #30,12.994141,False,False
3055,3055,21397,A'1- SNR 0dB - #30,55.547363,False,False
3056,3056,21407,A'1- SNR 0dB - #30,85.674805,False,False
3057,3057,21409,A'1- SNR 0dB - #30,91.722168,False,False
3058,3058,21415,A'1- SNR 0dB - #30,108.057617,False,False
3059,3059,21416,A'1- SNR 0dB - #30,110.933105,False,False
3060,3060,21421,A'1- SNR 5dB - #1,3.895996,True,False
3061,3061,21428,A'1- SNR 5dB - #1,23.562988,True,True
3062,3062,21429,A'1- SNR 5dB - #1,26.065918,False,False
3063,3063,21433,A'1- SNR 5dB - #1,37.177246,True,False
3064,3064,21434,A'1- SNR 5dB - #1,40.416504,False,True
3065,3065,21436,A'1- SNR 5dB - #1,45.957031,False,False
3066,3066,21465,A'1- SNR 5dB - #2,9.592285,True,False
3067,3067,21476,A'1- SNR 5dB - #2,40.284668,False,False
3068,3068,21488,A'1- SNR 5dB - #2,76.17334,True,True
3069,3069,21491,A'1- SNR 5dB - #2,85.458984,False,False
3070,3070,21499,A'1- SNR 5dB - #2,107.319824,False,False
3071,3071,21500,A'1- SNR 5dB - #2,110.008301,True,True
3072,3072,21504,A'1- SNR 5dB - #3,1.0,False,True
3073,3073,21509,A'1- SNR 5dB - #3,13.714844,False,False
3074,3074,21524,A'1- SNR 5dB - #3,56.791992,True,False
3075,3075,21536,A'1- SNR 5dB - #3,92.403809,True,True
3076,3076,21541,A'1- SNR 5dB - #3,106.525879,True,True
3077,3077,21543,A'1- SNR 5dB - #3,112.714844,False,True
3078,3078,21549,A'1- SNR 5dB - #4,9.347168,False,True
3079,3079,21551,A'1- SNR 5dB - #4,15.51709,True,True
3080,3080,21556,A'1- SNR 5dB - #4,30.977051,False,False
3081,3081,21559,A'1- SNR 5dB - #4,38.591797,False,False
3082,3082,21560,A'1- SNR 5dB - #4,42.29248,False,True
3083,3083,21584,A'1- SNR 5dB - #4,111.349121,True,False
3084,3084,21589,A'1- SNR 5dB - #5,4.168457,False,True
3085,3085,21590,A'1- SNR 5dB - #5,6.920898,True,True
3086,3086,21595,A'1- SNR 5dB - #5,21.084473,True,True
3087,3087,21606,A'1- SNR 5dB - #5,51.298828,True,True
3088,3088,21619,A'1- SNR 5dB - #5,88.84668,True,False
3089,3089,21620,A'1- SNR 5dB - #5,92.814453,True,True
3090,3090,21637,A'1- SNR 5dB - #6,20.997559,False,True
3091,3091,21646,A'1- SNR 5dB - #6,47.75,True,True
3092,3092,21647,A'1- SNR 5dB - #6,50.895996,False,False
3093,3093,21649,A'1- SNR 5dB - #6,55.746094,False,False
3094,3094,21659,A'1- SNR 5dB - #6,86.26123,True,True
3095,3095,21667,A'1- SNR 5dB - #6,108.105469,True,True
3096,3096,21673,A'1- SNR 5dB - #7,4.401855,False,False
3097,3097,21679,A'1- SNR 5dB - #7,20.30127,True,False
3098,3098,21686,A'1- SNR 5dB - #7,40.98291,False,False
3099,3099,21687,A'1- SNR 5dB - #7,43.916992,True,True
3100,3100,21693,A'1- SNR 5dB - #7,62.046875,False,True
3101,3101,21706,A'1- SNR 5dB - #7,99.513184,True,True
3102,3102,21728,A'1- SNR 5dB - #8,39.799805,False,False
3103,3103,21729,A'1- SNR 5dB - #8,42.865234,False,True
3104,3104,21731,A'1- SNR 5dB - #8,49.092285,True,True
3105,3105,21732,A'1- SNR 5dB - #8,52.196777,True,True
3106,3106,21743,A'1- SNR 5dB - #8,83.505859,True,True
3107,3107,21751,A'1- SNR 5dB - #8,106.726074,True,True
3108,3108,21773,A'1- SNR 5dB - #9,52.248535,True,False
3109,3109,21778,A'1- SNR 5dB - #9,65.511719,False,False
3110,3110,21788,A'1- SNR 5dB - #9,94.368164,True,True
3111,3111,21790,A'1- SNR 5dB - #9,99.318848,True,True
3112,3112,21792,A'1- SNR 5dB - #9,104.793457,False,True
3113,3113,21793,A'1- SNR 5dB - #9,107.907227,True,False
3114,3114,21801,A'1- SNR 5dB - #10,9.677246,True,True
3115,3115,21802,A'1- SNR 5dB - #10,12.178223,False,False
3116,3116,21812,A'1- SNR 5dB - #10,40.702148,True,False
3117,3117,21814,A'1- SNR 5dB - #10,46.149902,False,True
3118,3118,21826,A'1- SNR 5dB - #10,81.705566,False,False
3119,3119,21827,A'1- SNR 5dB - #10,84.375,False,True
3120,3120,21847,A'1- SNR 5dB - #11,21.350586,True,True
3121,3121,21862,A'1- SNR 5dB - #11,63.51416,True,False
3122,3122,21865,A'1- SNR 5dB - #11,71.921387,False,False
3123,3123,21868,A'1- SNR 5dB - #11,80.326172,False,False
3124,3124,21879,A'1- SNR 5dB - #11,113.794922,False,False
3125,3125,21881,A'1- SNR 5dB - #11,119.0,True,True
3126,3126,21889,A'1- SNR 5dB - #12,21.252441,True,False
3127,3127,21894,A'1- SNR 5dB - #12,37.375977,True,False
3128,3128,21899,A'1- SNR 5dB - #12,51.625488,False,False
3129,3129,21912,A'1- SNR 5dB - #12,88.76416,True,True
3130,3130,21913,A'1- SNR 5dB - #12,91.011719,True,True
3131,3131,21922,A'1- SNR 5dB - #12,116.895508,False,True
3132,3132,21927,A'1- SNR 5dB - #13,9.205566,True,True
3133,3133,21932,A'1- SNR 5dB - #13,20.473633,False,True
3134,3134,21936,A'1- SNR 5dB - #13,32.361816,False,True
3135,3135,21945,A'1- SNR 5dB - #13,59.750977,False,False
3136,3136,21949,A'1- SNR 5dB - #13,72.13916,False,True
3137,3137,21958,A'1- SNR 5dB - #13,98.022461,True,False
3138,3138,21977,A'1- SNR 5dB - #14,31.44043,False,False
3139,3139,21980,A'1- SNR 5dB - #14,40.047363,False,False
3140,3140,21991,A'1- SNR 5dB - #14,74.352539,True,True
3141,3141,21995,A'1- SNR 5dB - #14,85.657715,False,True
3142,3142,21997,A'1- SNR 5dB - #14,91.763672,True,True
3143,3143,22005,A'1- SNR 5dB - #14,113.197754,False,True
3144,3144,22012,A'1- SNR 5dB - #15,12.520996,False,True
3145,3145,22028,A'1- SNR 5dB - #15,56.538574,True,True
3146,3146,22034,A'1- SNR 5dB - #15,73.782715,True,False
3147,3147,22037,A'1- SNR 5dB - #15,82.214355,False,False
3148,3148,22043,A'1- SNR 5dB - #15,99.798828,True,True
3149,3149,22044,A'1- SNR 5dB - #15,103.222656,True,True
3150,3150,22060,A'1- SNR 5dB - #16,28.928223,False,True
3151,3151,22065,A'1- SNR 5dB - #16,42.917969,False,False
3152,3152,22071,A'1- SNR 5dB - #16,58.890625,True,True
3153,3153,22081,A'1- SNR 5dB - #16,89.746582,True,True
3154,3154,22082,A'1- SNR 5dB - #16,92.609375,True,True
3155,3155,22083,A'1- SNR 5dB - #16,95.657227,False,True
3156,3156,22096,A'1- SNR 5dB - #17,12.414063,True,False
3157,3157,22114,A'1- SNR 5dB - #17,63.867676,False,False
3158,3158,22117,A'1- SNR 5dB - #17,71.070801,True,True
3159,3159,22120,A'1- SNR 5dB - #17,81.029297,False,False
3160,3160,22125,A'1- SNR 5dB - #17,95.587891,True,True
3161,3161,22130,A'1- SNR 5dB - #17,109.421387,False,True
3162,3162,22149,A'1- SNR 5dB - #18,44.42334,True,True
3163,3163,22151,A'1- SNR 5dB - #18,51.822266,True,True
3164,3164,22155,A'1- SNR 5dB - #18,62.407227,False,True
3165,3165,22156,A'1- SNR 5dB - #18,65.248535,True,True
3166,3166,22170,A'1- SNR 5dB - #18,104.240723,False,False
3167,3167,22174,A'1- SNR 5dB - #18,116.464355,True,True
3168,3168,22183,A'1- SNR 5dB - #19,21.134766,False,False
3169,3169,22187,A'1- SNR 5dB - #19,31.496094,False,False
3170,3170,22188,A'1- SNR 5dB - #19,34.852539,True,True
3171,3171,22190,A'1- SNR 5dB - #19,40.710938,True,False
3172,3172,22206,A'1- SNR 5dB - #19,86.989746,False,True
3173,3173,22209,A'1- SNR 5dB - #19,95.967773,False,False
3174,3174,22224,A'1- SNR 5dB - #20,16.653809,True,True
3175,3175,22238,A'1- SNR 5dB - #20,57.784668,True,True
3176,3176,22240,A'1- SNR 5dB - #20,63.524414,True,True
3177,3177,22242,A'1- SNR 5dB - #20,69.541992,False,False
3178,3178,22250,A'1- SNR 5dB - #20,93.470703,True,False
3179,3179,22254,A'1- SNR 5dB - #20,104.312012,False,False
3180,3180,22269,A'1- SNR 5dB - #21,27.425293,False,False
3181,3181,22270,A'1- SNR 5dB - #21,30.129883,True,True
3182,3182,22284,A'1- SNR 5dB - #21,70.805664,True,True
3183,3183,22287,A'1- SNR 5dB - #21,79.119629,True,False
3184,3184,22296,A'1- SNR 5dB - #21,104.45166,False,True
3185,3185,22299,A'1- SNR 5dB - #21,114.073242,True,False
3186,3186,22304,A'1- SNR 5dB - #22,6.559082,False,False
3187,3187,22314,A'1- SNR 5dB - #22,36.70459,True,True
3188,3188,22317,A'1- SNR 5dB - #22,45.574219,False,True
3189,3189,22329,A'1- SNR 5dB - #22,80.107422,True,True
3190,3190,22337,A'1- SNR 5dB - #22,102.472656,False,True
3191,3191,22339,A'1- SNR 5dB - #22,108.477539,True,True
3192,3192,22345,A'1- SNR 5dB - #23,3.814453,True,True
3193,3193,22351,A'1- SNR 5dB - #23,21.846191,True,True
3194,3194,22356,A'1- SNR 5dB - #23,35.838867,True,True
3195,3195,22359,A'1- SNR 5dB - #23,44.005859,False,False
3196,3196,22360,A'1- SNR 5dB - #23,46.770996,True,False
3197,3197,22373,A'1- SNR 5dB - #23,84.575195,True,True
3198,3198,22400,A'1- SNR 5dB - #24,41.293945,False,False
3199,3199,22408,A'1- SNR 5dB - #24,64.033691,False,False
3200,3200,22413,A'1- SNR 5dB - #24,78.212402,False,False
3201,3201,22417,A'1- SNR 5dB - #24,90.588379,True,True
3202,3202,22422,A'1- SNR 5dB - #24,105.817871,True,True
3203,3203,22423,A'1- SNR 5dB - #24,108.942871,False,False
3204,3204,22446,A'1- SNR 5dB - #25,51.619629,True,True
3205,3205,22452,A'1- SNR 5dB - #25,70.299316,True,True
3206,3206,22457,A'1- SNR 5dB - #25,84.46875,False,True
3207,3207,22458,A'1- SNR 5dB - #25,87.017578,False,False
3208,3208,22464,A'1- SNR 5dB - #25,103.090332,False,True
3209,3209,22467,A'1- SNR 5dB - #25,112.404785,False,False
3210,3210,22476,A'1- SNR 5dB - #26,18.557617,False,False
3211,3211,22486,A'1- SNR 5dB - #26,47.008301,True,True
3212,3212,22490,A'1- SNR 5dB - #26,57.034668,False,False
3213,3213,22499,A'1- SNR 5dB - #26,84.506348,False,False
3214,3214,22502,A'1- SNR 5dB - #26,91.874512,True,False
3215,3215,22503,A'1- SNR 5dB - #26,94.768066,False,False
3216,3216,22514,A'1- SNR 5dB - #27,5.730957,True,True
3217,3217,22518,A'1- SNR 5dB - #27,16.414063,True,True
3218,3218,22529,A'1- SNR 5dB - #27,47.995117,False,False
3219,3219,22532,A'1- SNR 5dB - #27,56.006836,True,False
3220,3220,22534,A'1- SNR 5dB - #27,61.317871,False,False
3221,3221,22552,A'1- SNR 5dB - #27,115.759766,False,False
3222,3222,22555,A'1- SNR 5dB - #28,3.354004,True,True
3223,3223,22559,A'1- SNR 5dB - #28,14.739258,True,True
3224,3224,22560,A'1- SNR 5dB - #28,18.057129,True,True
3225,3225,22561,A'1- SNR 5dB - #28,20.520508,True,True
3226,3226,22575,A'1- SNR 5dB - #28,60.294434,True,False
3227,3227,22595,A'1- SNR 5dB - #28,119.0,True,False
3228,3228,22597,A'1- SNR 5dB - #29,4.572266,False,True
3229,3229,22600,A'1- SNR 5dB - #29,13.933105,True,False
3230,3230,22601,A'1- SNR 5dB - #29,16.208496,False,True
3231,3231,22603,A'1- SNR 5dB - #29,22.616699,True,True
3232,3232,22621,A'1- SNR 5dB - #29,72.753418,False,True
3233,3233,22628,A'1- SNR 5dB - #29,92.341797,True,True
3234,3234,22641,A'1- SNR 5dB - #30,9.256836,True,False
3235,3235,22652,A'1- SNR 5dB - #30,38.55957,True,True
3236,3236,22655,A'1- SNR 5dB - #30,47.194336,False,True
3237,3237,22669,A'1- SNR 5dB - #30,89.358887,False,True
3238,3238,22675,A'1- SNR 5dB - #30,107.777344,True,True
3239,3239,22679,A'1- SNR 5dB - #30,119.0,True,True
3240,3240,22688,A'1- SNR 10dB - #1,24.856445,True,True
3241,3241,22690,A'1- SNR 10dB - #1,31.591309,True,True
3242,3242,22699,A'1- SNR 10dB - #1,57.756348,True,True
3243,3243,22708,A'1- SNR 10dB - #1,83.011719,True,True
3244,3244,22710,A'1- SNR 10dB - #1,88.834961,True,True
3245,3245,22717,A'1- SNR 10dB - #1,107.961914,True,True
3246,3246,22723,A'1- SNR 10dB - #2,3.877441,True,True
3247,3247,22724,A'1- SNR 10dB - #2,6.625,True,True
3248,3248,22725,A'1- SNR 10dB - #2,9.314941,True,True
3249,3249,22738,A'1- SNR 10dB - #2,46.958984,True,True
3250,3250,22755,A'1- SNR 10dB - #2,97.441895,True,True
3251,3251,22763,A'1- SNR 10dB - #2,119.0,True,True
3252,3252,22773,A'1- SNR 10dB - #3,27.044922,True,True
3253,3253,22774,A'1- SNR 10dB - #3,30.640137,True,True
3254,3254,22787,A'1- SNR 10dB - #3,68.814453,True,True
3255,3255,22789,A'1- SNR 10dB - #3,74.711914,True,True
3256,3256,22793,A'1- SNR 10dB - #3,85.687012,True,True
3257,3257,22804,A'1- SNR 10dB - #3,116.099121,True,True
3258,3258,22807,A'1- SNR 10dB - #4,3.291992,True,True
3259,3259,22811,A'1- SNR 10dB - #4,14.370117,True,True
3260,3260,22823,A'1- SNR 10dB - #4,47.864746,True,True
3261,3261,22826,A'1- SNR 10dB - #4,56.568848,True,True
3262,3262,22843,A'1- SNR 10dB - #4,106.830566,True,True
3263,3263,22846,A'1- SNR 10dB - #4,116.528809,True,True
3264,3264,22855,A'1- SNR 10dB - #5,20.612305,True,True
3265,3265,22858,A'1- SNR 10dB - #5,28.762207,True,True
3266,3266,22862,A'1- SNR 10dB - #5,40.769043,True,True
3267,3267,22863,A'1- SNR 10dB - #5,43.436523,True,True
3268,3268,22871,A'1- SNR 10dB - #5,66.189453,True,True
3269,3269,22875,A'1- SNR 10dB - #5,77.728516,True,True
3270,3270,22898,A'1- SNR 10dB - #6,24.422363,True,True
3271,3271,22904,A'1- SNR 10dB - #6,42.422363,True,True
3272,3272,22906,A'1- SNR 10dB - #6,49.394043,True,True
3273,3273,22907,A'1- SNR 10dB - #6,52.354492,True,True
3274,3274,22914,A'1- SNR 10dB - #6,70.546875,True,True
3275,3275,22930,A'1- SNR 10dB - #6,116.219727,True,True
3276,3276,22933,A'1- SNR 10dB - #7,4.457031,True,True
3277,3277,22937,A'1- SNR 10dB - #7,16.76416,True,True
3278,3278,22938,A'1- SNR 10dB - #7,20.212402,True,True
3279,3279,22950,A'1- SNR 10dB - #7,54.742676,True,True
3280,3280,22958,A'1- SNR 10dB - #7,76.588867,True,True
3281,3281,22972,A'1- SNR 10dB - #7,115.445313,True,True
3282,3282,22975,A'1- SNR 10dB - #8,3.993652,True,True
3283,3283,22979,A'1- SNR 10dB - #8,15.627441,True,True
3284,3284,22986,A'1- SNR 10dB - #8,34.099121,True,True
3285,3285,22998,A'1- SNR 10dB - #8,69.436035,True,True
3286,3286,23003,A'1- SNR 10dB - #8,83.145508,True,True
3287,3287,23012,A'1- SNR 10dB - #8,108.848145,True,True
3288,3288,23018,A'1- SNR 10dB - #9,5.822266,True,True
3289,3289,23027,A'1- SNR 10dB - #9,31.155273,True,True
3290,3290,23028,A'1- SNR 10dB - #9,33.853516,True,True
3291,3291,23041,A'1- SNR 10dB - #9,72.98291,True,True
3292,3292,23051,A'1- SNR 10dB - #9,101.852051,True,True
3293,3293,23053,A'1- SNR 10dB - #9,107.231445,True,True
3294,3294,23064,A'1- SNR 10dB - #10,17.891113,True,True
3295,3295,23068,A'1- SNR 10dB - #10,29.441895,True,True
3296,3296,23073,A'1- SNR 10dB - #10,43.500977,True,True
3297,3297,23077,A'1- SNR 10dB - #10,55.695313,True,True
3298,3298,23079,A'1- SNR 10dB - #10,62.084473,True,True
3299,3299,23082,A'1- SNR 10dB - #10,70.937988,True,True
3300,3300,23107,A'1- SNR 10dB - #11,22.11377,True,True
3301,3301,23109,A'1- SNR 10dB - #11,28.683594,True,True
3302,3302,23110,A'1- SNR 10dB - #11,31.72998,True,True
3303,3303,23127,A'1- SNR 10dB - #11,79.792969,True,True
3304,3304,23129,A'1- SNR 10dB - #11,85.643066,True,True
3305,3305,23130,A'1- SNR 10dB - #11,87.597168,True,True
3306,3306,23157,A'1- SNR 10dB - #12,45.074707,True,True
3307,3307,23168,A'1- SNR 10dB - #12,75.474609,True,True
3308,3308,23170,A'1- SNR 10dB - #12,81.763184,True,True
3309,3309,23175,A'1- SNR 10dB - #12,95.640137,True,True
3310,3310,23179,A'1- SNR 10dB - #12,108.001465,True,True
3311,3311,23181,A'1- SNR 10dB - #12,113.720215,True,True
3312,3312,23189,A'1- SNR 10dB - #13,15.475586,True,True
3313,3313,23197,A'1- SNR 10dB - #13,37.328613,True,True
3314,3314,23201,A'1- SNR 10dB - #13,48.62793,True,True
3315,3315,23204,A'1- SNR 10dB - #13,59.968262,True,True
3316,3316,23208,A'1- SNR 10dB - #13,71.946289,True,True
3317,3317,23223,A'1- SNR 10dB - #13,113.625,True,True
3318,3318,23236,A'1- SNR 10dB - #14,30.091309,True,True
3319,3319,23243,A'1- SNR 10dB - #14,51.466309,True,True
3320,3320,23251,A'1- SNR 10dB - #14,74.915039,True,True
3321,3321,23258,A'1- SNR 10dB - #14,93.871094,True,True
